level,pred,rsq
7,T_BULK_DENSITY,0.46605357423876237
7,AWC_CLASS,0.46688078037746933
7,T_CLAY,0.4672721887613249
7,T_SILT,0.46773507273903697
7,T_GRAVEL,0.46696994894207217
7,T_PH_H2O,0.4671378042608967
7,T_TEB,0.4670878992352955
7,T_BS,0.46682979746238706
7,T_CEC_CLAY,0.46777319339676704
7,T_ECE,0.467105576351433
7,T_ESP,0.46702233680571753
7,T_CACO3,0.4675359827862008
7,T_OC,0.46701252451438385
7,ORGC,0.46692426331808695
7,TOTN,0.4661514873162148
7,CNrt,0.4666672337486442
7,ALSA,0.4658401406850095
7,PBR,0.46645125082141103
8,elv,0.4668738809423528
8,matgs,0.46690633831083916
8,tmonthmin,0.46539156628845696
8,tmonthmax,0.46765762137627626
8,ndaysgs,0.46571774782602005
8,mai,0.46349104907410793
8,maigs,0.4655393682412212
8,map,0.4671473803540753
8,pmonthmin,0.46571036656404746
8,mavgs,0.46579297383765594
8,mav,0.46604761967022634
8,alpha,0.4663704875342112
8,vcmax25,0.46652165028811177
8,jmax25,0.4659303044781685
8,gs_accl,0.4660611679113736
8,aet,0.466685972242274
8,ai,0.4669568321533031
8,cwdx80,0.4644585561142359
8,gti,0.4669428619195327
8,ndep,0.46270905852184063
8,co2,0.4607232546178427
8,T_BULK_DENSITY,0.4671064728613244
8,AWC_CLASS,0.4669799307747936
8,T_CLAY,0.4665214511584285
8,T_SILT,0.46784245595150653
8,T_GRAVEL,0.46763312777753324
8,T_PH_H2O,0.4668189183465296
8,T_TEB,0.46690295489412886
8,T_BS,0.4664712640740457
8,T_ECE,0.46568982378292456
8,T_ESP,0.4667906135581766
8,T_CACO3,0.4670667130839532
8,T_OC,0.467839040647015
8,ORGC,0.46790544926340377
8,TOTN,0.4676987555949625
8,CNrt,0.4678785669750886
8,ALSA,0.4666258687149159
8,PBR,0.46667912105996695
9,elv,0.4678346907430918
9,matgs,0.4671784684502741
9,tmonthmin,0.4662370838982516
9,tmonthmax,0.46857909496040057
9,ndaysgs,0.4674955133203103
9,mai,0.46297217981141114
9,maigs,0.4658537182431294
9,map,0.4670280939863427
9,pmonthmin,0.46670162610279237
9,mavgs,0.4674736716795711
9,mav,0.46686757856723377
9,alpha,0.4662864202148887
9,vcmax25,0.46693739613933793
9,jmax25,0.46805396122733606
9,gs_accl,0.4661329972558494
9,aet,0.4677510741760267
9,ai,0.46746679357861026
9,cwdx80,0.46607959332600857
9,gti,0.4678871476434125
9,ndep,0.463084602704416
9,co2,0.4599328859649206
9,T_BULK_DENSITY,0.46700642934739284
9,AWC_CLASS,0.46776646233992714
9,T_CLAY,0.46723467980362593
9,T_SILT,0.46832147423971665
9,T_GRAVEL,0.46652504254047367
9,T_PH_H2O,0.4677662863639222
9,T_TEB,0.4686193415890064
9,T_BS,0.46842432668284384
9,T_ECE,0.46712194418583197
9,T_ESP,0.46780648041826056
9,T_CACO3,0.46790558722931097
9,T_OC,0.46801162330269996
9,TOTN,0.46711174788424487
9,CNrt,0.4673455877364428
9,ALSA,0.4667886083872072
9,PBR,0.46626968411716596
10,elv,0.4662164556101702
10,matgs,0.46640390957824546
10,tmonthmin,0.46626582364252755
10,tmonthmax,0.46773781056195424
10,ndaysgs,0.46717467086433684
10,mai,0.46508405146437737
10,maigs,0.46706963250710354
10,map,0.4681332217202037
10,pmonthmin,0.4667468507964556
10,mavgs,0.4671791483516129
10,mav,0.4676453996315456
10,alpha,0.4657510300172626
10,vcmax25,0.46791903041196786
10,jmax25,0.4677409998709374
10,gs_accl,0.46736909115587055
10,aet,0.4697542874875249
10,ai,0.46834284778692836
10,cwdx80,0.4672560025552209
10,gti,0.46808152312919865
10,ndep,0.46210793533221145
10,co2,0.46061157860117213
10,T_BULK_DENSITY,0.46869621962705743
10,AWC_CLASS,0.46758779360468405
10,T_CLAY,0.46763662736340145
10,T_SILT,0.46841370205313143
10,T_GRAVEL,0.4685353797827974
10,T_PH_H2O,0.4681099480185677
10,T_BS,0.46684788162758106
10,T_ECE,0.4675598051403881
10,T_ESP,0.4672045701701481
10,T_CACO3,0.4678340677150079
10,T_OC,0.46765875590346234
10,TOTN,0.4684708187979809
10,CNrt,0.46799521833706204
10,ALSA,0.46756230444461055
10,PBR,0.46678793673702396
11,elv,0.4673956822046672
11,matgs,0.4665614194603767
11,tmonthmin,0.46690495144586863
11,tmonthmax,0.46704027801138787
11,ndaysgs,0.4666947909783061
11,mai,0.46385152004359853
11,maigs,0.4662914356964062
11,map,0.4686896998082538
11,pmonthmin,0.46779149987727736
11,mavgs,0.46762807950618046
11,mav,0.4676032979109078
11,alpha,0.4665481637519141
11,vcmax25,0.4677098133724293
11,jmax25,0.4677845611891984
11,gs_accl,0.4665118970593572
11,ai,0.46794832615646087
11,cwdx80,0.46478885613518917
11,gti,0.4668746057025878
11,ndep,0.46275113115097144
11,co2,0.4603730232849567
11,T_BULK_DENSITY,0.4673174498699921
11,AWC_CLASS,0.4676138245513574
11,T_CLAY,0.4674251301960523
11,T_SILT,0.46794343449683745
11,T_GRAVEL,0.4677173988194851
11,T_PH_H2O,0.4672970339827222
11,T_BS,0.4676518068770957
11,T_ECE,0.46814352447293484
11,T_ESP,0.467792897227214
11,T_CACO3,0.4676466980426761
11,T_OC,0.4680463090653355
11,TOTN,0.4677769877509839
11,CNrt,0.46726280399243036
11,ALSA,0.46653484528494665
11,PBR,0.4672208589028145
12,elv,0.4669106249421469
12,matgs,0.4676764231100062
12,tmonthmin,0.4672290851497112
12,tmonthmax,0.4679653031744534
12,ndaysgs,0.46736010866971556
12,mai,0.464559502148404
12,maigs,0.4669370484682686
12,pmonthmin,0.4677856606917078
12,mavgs,0.4677687905649587
12,mav,0.46751095964729195
12,alpha,0.4653814315265412
12,vcmax25,0.46655157048297347
12,jmax25,0.4661973649348904
12,gs_accl,0.4664964190881393
12,ai,0.46685999958967317
12,cwdx80,0.4645602677650038
12,gti,0.4681442759720432
12,ndep,0.46186998404636803
12,co2,0.4601606683949047
12,T_BULK_DENSITY,0.46676781890362407
12,AWC_CLASS,0.4665035296092394
12,T_CLAY,0.46723672325690296
12,T_SILT,0.46751657272465713
12,T_GRAVEL,0.46696340606844533
12,T_PH_H2O,0.46754632062442697
12,T_BS,0.4672770728060052
12,T_ECE,0.4666058416926238
12,T_ESP,0.46649979970799166
12,T_CACO3,0.4676648936780119
12,T_OC,0.46860227953718625
12,TOTN,0.4673962500642311
12,CNrt,0.4670155674657073
12,ALSA,0.46759433905566056
12,PBR,0.4670867811432622
13,elv,0.46802622976469194
13,matgs,0.468405696796424
13,tmonthmin,0.4665578765956441
13,tmonthmax,0.4685609676576145
13,ndaysgs,0.467775220960686
13,mai,0.46431926748412755
13,maigs,0.46811815612521274
13,pmonthmin,0.46877898304220267
13,mavgs,0.46852574139326875
13,mav,0.468838397045491
13,alpha,0.4672866782259144
13,vcmax25,0.4677135793291564
13,jmax25,0.4682092263935974
13,gs_accl,0.46861217088553586
13,ai,0.46766507910035604
13,cwdx80,0.4645356737188408
13,gti,0.4674739512712249
13,ndep,0.46252813764158
13,co2,0.46157272217124257
13,T_BULK_DENSITY,0.4679282724348674
13,AWC_CLASS,0.46752779514611487
13,T_CLAY,0.46860170539914503
13,T_SILT,0.4683566209122014
13,T_GRAVEL,0.4690755008638718
13,T_PH_H2O,0.46795911392618317
13,T_BS,0.46832837413693285
13,T_ECE,0.4677123123277044
13,T_ESP,0.467680420854348
13,T_CACO3,0.4683066506113498
13,TOTN,0.46820654239280596
13,CNrt,0.46837896762883763
13,ALSA,0.46895948741569177
13,PBR,0.46761319360920733
14,elv,0.4673850601852037
14,matgs,0.46756953699412146
14,tmonthmin,0.46805308421977676
14,tmonthmax,0.46977301301228774
14,ndaysgs,0.4689192704669175
14,mai,0.4654714330261662
14,maigs,0.4684364865005068
14,pmonthmin,0.4687585434876193
14,mavgs,0.46810108739468304
14,mav,0.468535519000467
14,alpha,0.46823520230615256
14,vcmax25,0.4674424956195556
14,jmax25,0.4669061660719827
14,gs_accl,0.467523974299835
14,ai,0.46687903086280513
14,cwdx80,0.46660043698155235
14,gti,0.46873033235664396
14,ndep,0.46320516651715987
14,co2,0.4622906969830924
14,T_BULK_DENSITY,0.46999727211394643
14,AWC_CLASS,0.46961868223893277
14,T_CLAY,0.4686341078587453
14,T_SILT,0.46830545553461117
14,T_PH_H2O,0.46934900001310326
14,T_BS,0.4689709809356492
14,T_ECE,0.4686830346528437
14,T_ESP,0.4692101122556684
14,T_CACO3,0.46898990567026655
14,TOTN,0.4691570543692095
14,CNrt,0.46941934209896913
14,ALSA,0.4687389103821409
14,PBR,0.46911649468461264
15,elv,0.4694474625666523
15,matgs,0.4683245758502649
15,tmonthmin,0.4679461921407738
15,tmonthmax,0.47048766276465664
15,ndaysgs,0.46907082785664944
15,mai,0.4647075049434574
15,maigs,0.4679619602116889
15,pmonthmin,0.4693440329796943
15,mavgs,0.4682395979980536
15,mav,0.46931214134971305
15,alpha,0.46882928797908696
15,vcmax25,0.46866180004143965
15,jmax25,0.46955114867673986
15,gs_accl,0.4675581580235933
15,ai,0.4687806162180016
15,cwdx80,0.46766085457908396
15,gti,0.4692444332975574
15,ndep,0.46388590768689486
15,co2,0.46216754148536987
15,AWC_CLASS,0.46815223844181464
15,T_CLAY,0.4680366968045938
15,T_SILT,0.4692004633294129
15,T_PH_H2O,0.4684514525592293
15,T_BS,0.4687202816017451
15,T_ECE,0.46956182585404427
15,T_ESP,0.4689644885792139
15,T_CACO3,0.4691836835919832
15,TOTN,0.4693937262668662
15,CNrt,0.46849711185012655
15,ALSA,0.46922399074667936
15,PBR,0.4681925618797336
16,elv,0.46988485080546144
16,matgs,0.46866902660866755
16,tmonthmin,0.46959823255374905
16,ndaysgs,0.47036697961086277
16,mai,0.4663379947787717
16,maigs,0.4700618802087255
16,pmonthmin,0.46973888769627786
16,mavgs,0.4700675864396761
16,mav,0.46944176838586094
16,alpha,0.4688642415198179
16,vcmax25,0.4687403571255027
16,jmax25,0.46926319216876966
16,gs_accl,0.4683968496377118
16,ai,0.4700137485802556
16,cwdx80,0.4687450910491449
16,gti,0.47068327044961666
16,ndep,0.46383236793467664
16,co2,0.4621803850901109
16,AWC_CLASS,0.46932890494025814
16,T_CLAY,0.470264296093969
16,T_SILT,0.4705669231994505
16,T_PH_H2O,0.4697587084853812
16,T_BS,0.4694364102698363
16,T_ECE,0.46964291675160436
16,T_ESP,0.46962403766842165
16,T_CACO3,0.46989723350241663
16,TOTN,0.4697378965560248
16,CNrt,0.4691555634133611
16,ALSA,0.4688943182399653
16,PBR,0.4695048349508395
17,elv,0.46854824698744746
17,matgs,0.4697642655484248
17,tmonthmin,0.47041050502739684
17,ndaysgs,0.46932108482318285
17,mai,0.4666320452998676
17,maigs,0.47027329827404196
17,pmonthmin,0.4689697355708959
17,mavgs,0.47059840770786715
17,mav,0.4700358173996821
17,alpha,0.46960797784806796
17,vcmax25,0.469782053325488
17,jmax25,0.4699402535080844
17,gs_accl,0.46922838719550414
17,ai,0.4708298355934463
17,cwdx80,0.46840912466924145
17,ndep,0.4649401767525374
17,co2,0.46271298355985224
17,AWC_CLASS,0.4695871305926678
17,T_CLAY,0.4698333505941965
17,T_SILT,0.4698407949664016
17,T_PH_H2O,0.4692524548390241
17,T_BS,0.4696202890744648
17,T_ECE,0.47060496051169326
17,T_ESP,0.4694581492788143
17,T_CACO3,0.46975616884621524
17,TOTN,0.47034967194085997
17,CNrt,0.46973609429264285
17,ALSA,0.46909381744184453
17,PBR,0.4692305254069844
18,elv,0.4702787660600564
18,matgs,0.4703868665965262
18,tmonthmin,0.4690596572354034
18,ndaysgs,0.47071225158829083
18,mai,0.4656800110073993
18,maigs,0.46930954136340786
18,pmonthmin,0.4694778679019604
18,mavgs,0.4706097658608452
18,mav,0.469635561922964
18,alpha,0.4680119589598931
18,vcmax25,0.47005268247037807
18,jmax25,0.4705057069897782
18,gs_accl,0.46917113437073155
18,cwdx80,0.46887900565410456
18,ndep,0.4648405325585625
18,co2,0.46289534464375304
18,AWC_CLASS,0.4703598950484774
18,T_CLAY,0.4701261861358891
18,T_SILT,0.47085494030034286
18,T_PH_H2O,0.4713022087059132
18,T_BS,0.470756649993441
18,T_ECE,0.4709292249024154
18,T_ESP,0.47099407742911154
18,T_CACO3,0.4707617215330798
18,TOTN,0.4707276167712877
18,CNrt,0.47025927685499364
18,ALSA,0.4698928176975533
18,PBR,0.4693083027327237
19,elv,0.47144877626442544
19,matgs,0.4701550971457439
19,tmonthmin,0.4691743155205455
19,ndaysgs,0.46924396041062205
19,mai,0.4663963354495819
19,maigs,0.469348863087261
19,pmonthmin,0.4701212188545383
19,mavgs,0.47056021462846487
19,mav,0.4699399952907238
19,alpha,0.469176305478468
19,vcmax25,0.47052849471431035
19,jmax25,0.46986257360927175
19,gs_accl,0.47014015870300696
19,cwdx80,0.4689832484260255
19,ndep,0.4656622372930156
19,co2,0.4634708848921729
19,AWC_CLASS,0.4705979508158378
19,T_CLAY,0.4699147655776018
19,T_SILT,0.47161107055956614
19,T_BS,0.470758584689571
19,T_ECE,0.4705915210201808
19,T_ESP,0.4697925748895503
19,T_CACO3,0.47052756924768374
19,TOTN,0.4716020279367347
19,CNrt,0.47088065876602697
19,ALSA,0.4702069118117824
19,PBR,0.4694031098877073
20,elv,0.46971972898026704
20,matgs,0.4704439079322778
20,tmonthmin,0.47004423038457016
20,ndaysgs,0.4696347449943827
20,mai,0.4670430804071811
20,maigs,0.4699082428312777
20,pmonthmin,0.46976915339155023
20,mavgs,0.4720047092348531
20,mav,0.4707114922700565
20,alpha,0.4693092961948493
20,vcmax25,0.4699487477864303
20,jmax25,0.47114297712584646
20,gs_accl,0.46954039222433125
20,cwdx80,0.4684309795824441
20,ndep,0.46557425800926955
20,co2,0.46365401110475213
20,AWC_CLASS,0.47088568223598326
20,T_CLAY,0.4712333841329652
20,T_BS,0.47103511413592186
20,T_ECE,0.47205051224636924
20,T_ESP,0.47217792998889135
20,T_CACO3,0.47162115777240315
20,TOTN,0.471216493821496
20,CNrt,0.4710098844410294
20,ALSA,0.4712877474847833
20,PBR,0.47144826507110776
21,elv,0.4714537810988895
21,matgs,0.47101077360666593
21,tmonthmin,0.47087926759099397
21,ndaysgs,0.4712581724053805
21,mai,0.4664555857910139
21,maigs,0.4709288825133544
21,pmonthmin,0.4702109394974656
21,mavgs,0.4725080151312936
21,mav,0.47161002428470833
21,alpha,0.47019497766309976
21,vcmax25,0.47111925050461867
21,jmax25,0.4703248911609786
21,gs_accl,0.4697356622644192
21,cwdx80,0.4686402176023214
21,ndep,0.464856619105726
21,co2,0.46241649076489927
21,AWC_CLASS,0.4704475256964498
21,T_CLAY,0.470638763265381
21,T_BS,0.47097062537094714
21,T_ECE,0.47068860434281506
21,T_CACO3,0.4709078596662293
21,TOTN,0.47095926164543866
21,CNrt,0.471228188903496
21,ALSA,0.4707973916471415
21,PBR,0.4697315401882398
22,elv,0.47090851076626705
22,matgs,0.47236896676963297
22,tmonthmin,0.47038702623590956
22,ndaysgs,0.47196256467480785
22,mai,0.46975266436155316
22,maigs,0.4720091518229674
22,pmonthmin,0.4720797743919642
22,mav,0.4711237314586125
22,alpha,0.4705137786524864
22,vcmax25,0.47229224577604484
22,jmax25,0.4723510492646475
22,gs_accl,0.4714551289326679
22,cwdx80,0.4695781217009336
22,ndep,0.46602347641866937
22,co2,0.4654683026107677
22,AWC_CLASS,0.47181490996397374
22,T_CLAY,0.47165425260607996
22,T_BS,0.4718071891174686
22,T_ECE,0.47111715642294993
22,T_CACO3,0.470126352622375
22,TOTN,0.47328463772015095
22,CNrt,0.47223597966773256
22,ALSA,0.4720213779206356
22,PBR,0.47153209180007283
23,elv,0.4719957017414306
23,matgs,0.4723999376983994
23,tmonthmin,0.47281208392961366
23,ndaysgs,0.4718905759968618
23,mai,0.46969374183554713
23,maigs,0.47131089779178525
23,pmonthmin,0.4712347575377019
23,mav,0.47261341947261265
23,alpha,0.47181345334022873
23,vcmax25,0.47144296284956777
23,jmax25,0.4730978218543506
23,gs_accl,0.4714221560363263
23,cwdx80,0.4711777889674413
23,ndep,0.4678506824798862
23,co2,0.4635965692473865
23,AWC_CLASS,0.47218572042217377
23,T_CLAY,0.47236423101047204
23,T_BS,0.47245366440594183
23,T_ECE,0.4721849344554536
23,T_CACO3,0.4725458518863751
23,CNrt,0.47207532909723116
23,ALSA,0.47192988388598983
23,PBR,0.4709959488342105
24,elv,0.4713125474361845
24,matgs,0.47318170567752127
24,tmonthmin,0.47212496089050465
24,ndaysgs,0.4715797873306897
24,mai,0.4682465078946016
24,maigs,0.4717975114420089
24,pmonthmin,0.47096124208880596
24,mav,0.47180507534163335
24,alpha,0.4727424258239054
24,vcmax25,0.47261452647310687
24,gs_accl,0.4722967956902364
24,cwdx80,0.47281959272525953
24,ndep,0.46801584196122037
24,co2,0.46544906975760075
24,AWC_CLASS,0.47267825072923997
24,T_CLAY,0.4730741878708218
24,T_BS,0.47260527768481614
24,T_ECE,0.4734080372650467
24,T_CACO3,0.47378267540967556
24,CNrt,0.4730983264177702
24,ALSA,0.473037692940102
24,PBR,0.4724021691166131
25,elv,0.4716242137296021
25,matgs,0.4724610038865774
25,tmonthmin,0.4711173606130709
25,ndaysgs,0.4721693417088879
25,mai,0.46992765523051444
25,maigs,0.473472913462071
25,pmonthmin,0.4722209455789992
25,mav,0.47187148354454045
25,alpha,0.4714522618873125
25,vcmax25,0.4729741486557628
25,gs_accl,0.47335403654031594
25,cwdx80,0.47137757538719405
25,ndep,0.4668641641496875
25,co2,0.4665499150511819
25,AWC_CLASS,0.47321076906480336
25,T_CLAY,0.4732900186579829
25,T_BS,0.47265267485377827
25,T_ECE,0.4732144641340536
25,CNrt,0.47365376431811934
25,ALSA,0.47129182986377505
25,PBR,0.4716671644634089
26,elv,0.4709187430669205
26,matgs,0.4722178492800227
26,tmonthmin,0.4719308508072523
26,ndaysgs,0.4729472564619738
26,mai,0.47056128332722086
26,maigs,0.4732799275089172
26,pmonthmin,0.4731514441652652
26,mav,0.4719161535996458
26,alpha,0.4727197524672954
26,vcmax25,0.4745666499552911
26,gs_accl,0.4730117567793387
26,cwdx80,0.4726386989014453
26,ndep,0.46784779930796
26,co2,0.46620794507110114
26,AWC_CLASS,0.4724915448709838
26,T_CLAY,0.4729688937894203
26,T_BS,0.47413565353454995
26,T_ECE,0.47394620560266415
26,ALSA,0.47307336424891916
26,PBR,0.4728790457138011
27,elv,0.4724662689026868
27,matgs,0.47241244404783994
27,tmonthmin,0.47305467498901543
27,ndaysgs,0.474636838831073
27,mai,0.4691463786878096
27,maigs,0.4732961711481674
27,pmonthmin,0.4732973724601812
27,mav,0.4740407661929619
27,alpha,0.4746607232732842
