level,pred,rsq
10,mapgs,0.3331919125900007
10,mavgs,0.33408806101716654
10,mav,0.334952980111435
10,alpha,0.33458550707613205
10,vcmax25,0.33375065472896237
10,gs_accl,0.33354765533458336
10,ai,0.3321516122274921
10,cwdx80,0.33239998002847926
10,gti,0.3359138383838665
10,ndep,0.33149056186635717
10,co2,0.3312733325221433
10,T_BULK_DENSITY,0.334599523040127
10,AWC_CLASS,0.33334442668787695
10,T_CLAY,0.3335688739766656
10,T_SILT,0.3335600084933326
10,T_SAND,0.3349995251063069
10,T_GRAVEL,0.3348086437821414
10,T_PH_H2O,0.3337771478963583
10,T_TEB,0.3329387304643966
10,T_BS,0.33357059708576997
10,T_CEC_CLAY,0.3333975319386974
10,T_ECE,0.3334450422133403
10,T_ESP,0.33423766578479897
10,T_CACO3,0.3330424281305901
10,TOTN,0.33396884542653954
10,CNrt,0.3336038413123065
10,ALSA,0.3347820546917385
10,PBR,0.3316953643389907
11,elv,0.3325046035167793
11,matgs,0.33335719140693504
11,tmonthmin,0.3333977398100583
11,tmonthmax,0.3332392111359122
11,ndaysgs,0.3341689408848911
11,mai,0.3304948571070098
11,maigs,0.33538418466985304
11,pmonthmin,0.33285225958614023
11,mapgs,0.3349500805613564
11,mavgs,0.3351032350758706
11,mav,0.33468407522279014
11,alpha,0.3334825334070599
11,vcmax25,0.3352189994192835
11,gs_accl,0.3337535195323289
11,ai,0.3325985222751725
11,cwdx80,0.3340454940561618
11,ndep,0.333688194541017
11,co2,0.3335882156287713
11,T_BULK_DENSITY,0.3359356038825856
11,AWC_CLASS,0.33474577365559116
11,T_CLAY,0.3343742252585277
11,T_SILT,0.3344205533004623
11,T_SAND,0.3338913950839707
11,T_GRAVEL,0.3350605396434518
11,T_PH_H2O,0.33470638876202335
11,T_TEB,0.3353969339356506
11,T_BS,0.33510363008803723
11,T_CEC_CLAY,0.3359790242605465
11,T_ECE,0.33580597765777676
11,T_ESP,0.33546236927214645
11,T_CACO3,0.3366764961524993
11,TOTN,0.3355828342412938
11,CNrt,0.3353984817913553
11,ALSA,0.33579847178280864
11,PBR,0.332593522802649
12,elv,0.3338375264386387
12,matgs,0.3332120872675639
12,tmonthmin,0.33261809020582767
12,tmonthmax,0.33280136446037195
12,ndaysgs,0.3330043420926632
12,mai,0.3316361394518096
12,maigs,0.33506053353621595
12,pmonthmin,0.3322089418565745
12,mapgs,0.33383445083082675
12,mavgs,0.33580349665873643
12,mav,0.33376242707994075
12,alpha,0.33265374639007045
12,vcmax25,0.3332469597977064
12,gs_accl,0.333635229877399
12,ai,0.33178580630111154
12,cwdx80,0.33298919926753845
12,ndep,0.3325936336492723
12,co2,0.3308891045711841
12,T_BULK_DENSITY,0.33618750399595526
12,AWC_CLASS,0.33423121344461565
12,T_CLAY,0.33562867016367665
12,T_SILT,0.33498925875089053
12,T_SAND,0.33531239014656805
12,T_GRAVEL,0.33565922027162565
12,T_PH_H2O,0.3354294317871297
12,T_TEB,0.3355586358789609
12,T_BS,0.335449640622431
12,T_CEC_CLAY,0.33626929080893786
12,T_ECE,0.3364416492838773
12,T_ESP,0.3360413854724779
12,TOTN,0.335804315220388
12,CNrt,0.33591080520796207
12,ALSA,0.33490300364002773
12,PBR,0.33251469128854255
13,elv,0.3329931120116641
13,matgs,0.3342091855585757
13,tmonthmin,0.3328212728917198
13,tmonthmax,0.334431979352821
13,ndaysgs,0.333474622530408
13,mai,0.330150096661906
13,maigs,0.3359024289217492
13,pmonthmin,0.3334560415488511
13,mapgs,0.33446925889073764
13,mavgs,0.3341607047555107
13,mav,0.335303150197554
13,alpha,0.3331519673608671
13,vcmax25,0.33377906989162687
13,gs_accl,0.33453168160924956
13,ai,0.33322467170994824
13,cwdx80,0.3320868422092882
13,ndep,0.3332960196645507
13,co2,0.33194963324698845
13,T_BULK_DENSITY,0.33591497929480346
13,AWC_CLASS,0.3352954556356752
13,T_CLAY,0.3355781730455995
13,T_SILT,0.3344862634345025
13,T_SAND,0.3347180021079152
13,T_GRAVEL,0.33507742690442405
13,T_PH_H2O,0.3348780963515037
13,T_TEB,0.335364969691359
13,T_BS,0.3354511261689952
13,T_CEC_CLAY,0.33493229726192486
13,T_ESP,0.3346636913719527
13,TOTN,0.3343278282744451
13,CNrt,0.3364767804130463
13,ALSA,0.3349112293898481
13,PBR,0.3330219565942848
14,elv,0.3340571784392575
14,matgs,0.33528051988548035
14,tmonthmin,0.33449279170489726
14,tmonthmax,0.3365475912936102
14,ndaysgs,0.3356804101250227
14,mai,0.3333496310642085
14,maigs,0.336615180333242
14,pmonthmin,0.33680024722922636
14,mapgs,0.33563598092598
14,mavgs,0.33730026829143905
14,mav,0.3360703401464088
14,alpha,0.3350947931610214
14,vcmax25,0.3354815435882716
14,gs_accl,0.3354107257215291
14,ai,0.3330351792882179
14,cwdx80,0.33343566788602985
14,ndep,0.33286735155176644
14,co2,0.3314732904046169
14,T_BULK_DENSITY,0.33546110630303
14,AWC_CLASS,0.3348017973805967
14,T_CLAY,0.33500082841877743
14,T_SILT,0.3358508443460699
14,T_SAND,0.33507881313127386
14,T_GRAVEL,0.33536773110577
14,T_PH_H2O,0.3358260878852062
14,T_TEB,0.33564047880059006
14,T_BS,0.33649802827031616
14,T_CEC_CLAY,0.33665979824102216
14,T_ESP,0.3359272212448485
14,TOTN,0.3358847534066428
14,ALSA,0.3361860669561772
14,PBR,0.334615458037996
15,elv,0.3363892014909229
15,matgs,0.33769990428875835
15,tmonthmin,0.336636041137745
15,tmonthmax,0.3364997941621332
15,ndaysgs,0.337322971099192
15,mai,0.33404979659572326
15,maigs,0.33747695471150635
15,pmonthmin,0.3349107381945893
15,mapgs,0.3360768717502214
15,mav,0.33721361196866917
15,alpha,0.3347971643883031
15,vcmax25,0.33661287989746563
15,gs_accl,0.33781274651282034
15,ai,0.3348120563868395
15,cwdx80,0.33477933947054933
15,ndep,0.3343207277186104
15,co2,0.3337341368303695
15,T_BULK_DENSITY,0.33750470934241866
15,AWC_CLASS,0.33698315999794337
15,T_CLAY,0.33613011587896074
15,T_SILT,0.33806721764863623
15,T_SAND,0.3369504316915298
15,T_GRAVEL,0.3378282613354201
15,T_PH_H2O,0.33693892871128217
15,T_TEB,0.3388517604614947
15,T_BS,0.3376019501087678
15,T_CEC_CLAY,0.3376920577843436
15,T_ESP,0.3378524004968862
15,TOTN,0.33758147159465124
15,ALSA,0.3385516006557248
15,PBR,0.33516670379166347
16,elv,0.33614311630778704
16,matgs,0.33591261429505725
16,tmonthmin,0.3354530864872273
16,tmonthmax,0.33736926185318233
16,ndaysgs,0.33570247153073046
16,mai,0.33509904535229545
16,maigs,0.3377772854401957
16,pmonthmin,0.33511026594836546
16,mapgs,0.33696378756719997
16,mav,0.3359272865542917
16,alpha,0.3349094387877848
16,vcmax25,0.3362197460759524
16,gs_accl,0.3363393244234101
16,ai,0.33529844493709604
16,cwdx80,0.33450905729798674
16,ndep,0.3330993185068187
16,co2,0.3320915168724137
16,T_BULK_DENSITY,0.3366863315849112
16,AWC_CLASS,0.3361635920742675
16,T_CLAY,0.3358284365376906
16,T_SILT,0.3362574623071819
16,T_SAND,0.33647859929339125
16,T_GRAVEL,0.3376055505492161
16,T_PH_H2O,0.3367131162606205
16,T_BS,0.33668513542637896
16,T_CEC_CLAY,0.3365458360129383
16,T_ESP,0.33690028625452945
16,TOTN,0.3377160688297002
16,ALSA,0.3363003191213201
16,PBR,0.3353174832940451
17,elv,0.3362004982208206
17,matgs,0.3358982933373485
17,tmonthmin,0.33570113080813
17,tmonthmax,0.3358684597018898
17,ndaysgs,0.3372596394821887
17,mai,0.3337263126854374
17,pmonthmin,0.3359265133088398
17,mapgs,0.3378811799911308
17,mav,0.338569034105192
17,alpha,0.33676046137715226
17,vcmax25,0.3377115519321448
17,gs_accl,0.3381419776322965
17,ai,0.3352501231771522
17,cwdx80,0.33569949798765664
17,ndep,0.33439634323403417
17,co2,0.3342419067885234
17,T_BULK_DENSITY,0.3389542439685552
17,AWC_CLASS,0.33747481848856337
17,T_CLAY,0.3374839413952693
17,T_SILT,0.3379626993170714
17,T_SAND,0.3375475240542915
17,T_GRAVEL,0.33846014436031957
17,T_PH_H2O,0.33793126877170543
17,T_BS,0.33860442015858394
17,T_CEC_CLAY,0.33730342780700723
17,T_ESP,0.3384190416054323
17,TOTN,0.3380029503707011
17,ALSA,0.3376708791606595
17,PBR,0.3351852609142212
18,elv,0.33739050631493234
18,matgs,0.33978649382868364
18,tmonthmin,0.3372018114681323
18,tmonthmax,0.3380541313726827
18,ndaysgs,0.3363945142842009
18,mai,0.33378705540936504
18,pmonthmin,0.3351593115562532
18,mapgs,0.33672751419012825
18,mav,0.33677111561217804
18,alpha,0.33590582540611535
18,vcmax25,0.3371440438724288
18,gs_accl,0.3354830642197316
18,ai,0.3344574543570171
18,cwdx80,0.3366378358417281
18,ndep,0.33507009778141017
18,co2,0.3351007443328799
18,AWC_CLASS,0.3379448614636283
18,T_CLAY,0.3391899420759174
18,T_SILT,0.3390813569793028
18,T_SAND,0.338979412519223
18,T_GRAVEL,0.3396806342055262
18,T_PH_H2O,0.3384630069899115
18,T_BS,0.3387302660469823
18,T_CEC_CLAY,0.34023413245464673
18,T_ESP,0.33975228916683814
18,TOTN,0.33880354167864923
18,ALSA,0.33835204848937883
18,PBR,0.3370142916851199
19,elv,0.3384479028904961
19,matgs,0.33903944681425296
19,tmonthmin,0.3374968781031313
19,tmonthmax,0.3389187239509904
19,ndaysgs,0.33592046848991813
19,mai,0.33544308786284455
19,pmonthmin,0.3377417417145947
19,mapgs,0.3379445633725115
19,mav,0.3387793685093967
19,alpha,0.3380476954601667
19,vcmax25,0.3382799841706054
19,gs_accl,0.3374357459819789
19,ai,0.33521055498777214
19,cwdx80,0.3374707391874715
19,ndep,0.3352893108996198
19,co2,0.3348525917542028
19,AWC_CLASS,0.33774180006855037
19,T_CLAY,0.33872327567960064
19,T_SILT,0.33819998067553214
19,T_SAND,0.339143412941029
19,T_GRAVEL,0.339098580096796
19,T_PH_H2O,0.3378990482978687
